Britax Infant Car Seat Adapter Frame,"It took me a while to know this even existed. In a stroke of desperation, after lots of back pain from trying to carry my Chicco Keyfit 30 with 14 lbs of baby in from a distant parking lot, I searched for this item for my B Agile. It arrived in 2 days and I have been the happiest mom ever since. It works great with my seat. My baby didn't settle into the stroller and would wake up, so having him ride in his seat is perfect. You can fold the b agile with the attachment on, but I remove mine each time as it has To fit into the back of an outback with a dog crate. It's easy to remove and reinstall. Takes two seconds! One word of caution though, it does make the b agile somewhat less maneuverable. I think it's the extra weight, combined with that weight being high. It makes the three wheels seem a bit less steady, and I find I need two hands to steer easily, whereas I could drive the b agile alone easily with one hand. Still a great product. Solves all my problems.",5,1
Dreambaby Madison Xtra Tall Swing Close Gate- Black White,Excellent product!  We have an American Eskimo Dog who can leap tall buildings in a single bound!  This gate is amazing.  The curved top is perfect for keeping her in or out of the living room.  It is very easily removed if necessary.  You will not be disappointed.,5,1
"Britax Roundabout 55 Convertible Car Seat (Previous Version), Onyx","This car seat is almost perfect.  It is very comfy for my little girl!  The fabric is very soft and she always seems very happy in the seat, even facing backwards at 14 months.  The colors are a great compliment to my car's dark grey and black seats.  I read some complaints about the seat cover not staying on when they put their child in and out, which had me worried, but I haven't experienced that at all - the cover stays perfectly in its place.  The seat stays in place and is easy to instal, now that I know how to do it.  I like the seat so much that I got one to keep at my parent's house and one for our other car (moving the car seat from car to car was such a pain).The only reasons I didn't give the car seat a 5 are that it is kind of tricky to install and the latch to loosen the straps is hard to use when the seat is rear facing.  If I could give it 4.75 stars, I would.  The difficult part of installation was figuring out the tether in the rear facing position.  This is one of the few car seats with a rear facing tether, so even the fire department I got it checked at had to call in for help.  In my Honda  CR-V there is a latch on the back side of the back seat, so we tried the tether using the Australian method (over the back seat), but that was ridiculous - the straps were totally in the way of putting my baby in and out of the seat.  Then we tried the Sweedish method (per the suggestion from the Britax customer service) - wrapping the strap around a bolted part of the car and attaching the latch to that - but the seatbelt track was wide and the strap wouldn't fit around.  With a little help from my Dad, and a few tries, we were able to get around the seat belt track.  Now that I know how to do it, it is a piece of cake, but the first couple of tries were super tricky and not near as easy as my Chicco infant seat.",4,1
"Britax Marathon 70 Convertible Car Seat (Previous Version), Onyx","I bought the Britax Marathon 70 carseat for my car as I care for my year old grandson. I read the reviews and went with this carseat because consumer report scored it so highly and it was within my price range. This carseat is also the one that my son and his wife have in their cars. They both love the seat for its ease of use and safety. I drive a small car and the seat fits perfectly. The installation instructions were confusing and difficult to follow but my son was able to install the seat without any difficulty. As an older user,I am able to use the carseat belts and buckles without any difficulty and my grandson has a great view and a comfortable, safe ride!",5,1
Belvah Quilted 3pc Set Large Diaper Bag (Black/ White),perfect diaper bag for my baby girl i have been using it for about 16 months and still looking good.,5,1
Baby Trend Walker With Toy Bar,"We are on our second Baby Trend walker (gave the first away. duh!) and our third child. This is the ONLY walker that was the perfect height, the perfect weight (not too heavy) and has wheels that swivel 360 degrees (so they have amazing mobility) for our children. My current baby zooms all over our house and will spend a long time in there if allowed. It is an indispensable item in our home. He just has a ball literally running around the house. You can purchase this item for a lot less at another main baby product retailer (BRU). You will not be let down.",4,1
The Shrunks Sleep Secure Inflatable Bed Rail,"We traveled with our preschooler and stayed in 4 different hotels on a trip, and this bed rail worked perfectly.  We placed it under the hotel bed sheets, it stayed put, and definitely kept her from rolling off the beds.  I didn't have any problem with the sheet sizes, it tucked under just fine.  Its small, so easy to pump up and deflate.  A great, useful product to have for traveling families.",5,1
"Stokke Xplory Parasol, Purple","Best stroller and perfect for blocking the sun. This stroller is amazing. Pricey, but certainly worth it!! Buy it now!",5,1
"Lambs &amp; Ivy Nap Mat, Pink Monkey",Perfect for my little lion to take a nap in. My three year old loves this. It is comfy and the perfect size for him.,5,1
Little Remedies New Parents Survival Kit,This is perfect for new parents who are willing to try a remedy in the middle of the night when you can't get ahold of your pediatrician.,5,1
Little Remedies New Parents Survival Kit,"I would be safe in saying this was the best shower gift we received! The nose aspirator is great quality as well as the nail clippers. Unfortunately our son is very colicky, so the gripe water and gas drops were a lifesaver. I would recommend this kit to any new parent. If you are looking for the perfect shower gift, look no further, the expectant parents will sing your praises for giving this as a gift!!!!",5,1
"The Lil' Houdini Woombie Baby Cocoon Swaddle (Newborn (5-10 lbs), Vanilla)","My son wriggled out of all other swaddles, and I'd find him in his crib with the thing over his head!  This was perfect!!  The first night he slept longer than he had with other ones.  It was easy to get in and out of, and I didn't feel like I was holding him down to wrap him up.  We put him in this, and put him in a swing to sleep.  He slept through the night for many months like that.  When he could roll over, we took him out of it and he's been sleeping on his stomach since.  He loved this thing, and I wish I had found it earlier!!!",5,1
"HALO and The Happiest Baby Safe and Sound Sleep Gift Set, Cream, Newborn","Swaddling is tricky business, and this fleece swaddle removes all guesswork from the equation, providing great swaddling comfort to your baby every time. My daughter is now 3 months old, and I swear by this swaddling blanket. She has been sleeping through the night--8-10 hours--everyday for the past month and I credit the blanket because as soon as I wrap her in it, she falls into deep sleep, and wakes up with a big sweet smile in the morning. The free CD from Dr. Karp was awesome too! I set it to the strong hair dryer sound, which succeeds marvelously at blocking out noises that can startle and awaken a sleeping baby, and the sound plus the snug swaddle is the perfect combo!My daughter no longer needs the hair dryer sound to sleep well, and she is getting a bit too big for the swaddle already, so we may have to shift to a sleep suit soon, but as any parent would know, the first 3 months are important to establish good sleeping habits, and this Halo sleep set helped us achieve just that. Worth every penny!",5,1
"RECARO ProSPORT Combination Harness To Booster Car Seat, Blue Opal","This is my second time buying the Recaro Prosport Combo Harness to Booster Carseat as we were recently rear-ended and I needed to replace the one we had.  We also owned the Recaro Convertible Carseat previously before purchasing the Prosport seat.  My son is almost 5 years old and loves the Prosport seat.  He is 38 lbs and 41 inches long and still using the harness and I haven't had any problems with the straps being too short like another reviewer commented on.  I cannot say enough good things about Recaro.  They obviously know about safety since they have been manufacturing seats for race cars for 40 years.  The woman's car who hit me was totaled and my son was not hurt at all.  The car seat was in perfect condition but I'm told that once any carseat is in an accident, it must be replaced so here I am buying another and I wouldn't choose any other brand.",5,1
Protective Bottle Sleeve 4 oz (pack of 2),"I bought these because my son goes to a day care twice a week and they require sleeves for glass bottles. This is my third baby so I already had the Born free glass bottles and didn't want to spent more money. These Dr, Browns fit my Born free glass bottles perfectly. They are of course tight and a little hard to get on but all the sleeves are that way. Good price too. I contacted Born Free prior to this purchase and they wanted to charge me the same price as purchasing a new bottle. I was not willing to do that so this worked perfectly. It is difficult to see the amount of liquid in the bottle but I estimate. Great purchase.",5,1
"Angel Dear Chenille Blanket, White",This lovie (security blanket) is the perfect size for my baby & is super soft!! We have the giraffe & also the zebra! We love these!,5,1
phil&amp;teds Wriggle Wrapper - Grey,"I am confined to a power wheelchair and my 3 month old granddaughter loves sitting on my lap and let's me know she much prefers moving to sitting still.  I tried two front-facing infant carriers before I stumbled across the Wiggle Wrapper.  It is so perfect for my needs and I cannot stress how securely baby is fastened in.  If it works for me, it will work for securing baby on an airplane.",5,1
"Delta LX Side by Side Tandem Umbrella Stroller, Lime Green","Just received my double stroller and so far we love it! Fits perfectly through standard 30 in doors, swivels very well and moves smoothly. I also like that the handles are up higher than the traditional single umbrella strollers are. They are also very soft and cushioned. My daughters love it and seem very comfortable. The only con is that the sun shade is relatively small and doesn't really cover much. Additional colors would be nice and two cup holders would be a nice asset but overall we love it.",4,1
"Trend Lab Blanket Gift Cake, Dr Seuss ABC Print","I ordered this for a friend, she received it yesterday and said it was perfect.  Her nursery is done in the ABC bedding so I thought this would compliment it well.  The blanket and bibs are good quality and she could tell that it was supposed to be a cake.",5,1
No-Climb Deck Guard Clear,USED THIS ON A ROD IRON RAIL IN AN UPPER LEVEL APARTMENT...PERFECT..NO GETTING THRU THIS BARRIER!LITTLE FINGERS CAN'T EVEN GET THROUGH!,5,1
Flip: One-Size Snap Closure Diaper Cover - Blossom,"These are really great covers. They're a little big so I had to wait for my son to grow into them, but once he did I found myself reaching for them more and more often. I have one of the microfiber inserts which is nice and trim, but I mostly just carry that in my diaper bag since it's small and we use prefolds most of the time. You can either tri-fold the prefold and lay it flat in the cover or use a snappi, but I use the tri-fold in these because it's faster. None of my Flip covers have ever stained, they've all held up perfectly, and at 15 months old he still has plenty of room to grow. I've never found the lack of gusset in these to be a problem compared to all of the other gusset-less diapers I tried that leaked. I highly recommend these.",5,1
Boon Modware Toddler Fork and Spoon Set,These utensils are the perfect size and easy to use for little ones. Love the colors!  I was looking for the Ikea tableware but these are a great substitute!,5,1
Sesame Street Elmo And Zoe Snuggle Blanket,This blanket was perfect for my grandson. It is very soft and plushy. He sleeps with it every night. It was a good size.,5,1
"Tiny Love Take Along Mobile, Animal Friends","I thought this would be a little bigger. It fits perfect on my pack and play, which I was nervous about because the pack and play is from 13 years ago when my brother & son were born! I think because it is small it seems harder for my daughter to see (she is only 2 months though). It is very cute and I love that it is battery operated. I like the music it plays too.",4,1
"Tiny Love Take Along Mobile, Animal Friends",I purchased this item to take along with my son to day care for his crib. It is perfect for this and to put on a pack n play. The music is soothing and quiet. The mobile spins at a nice rate. It also has an option to have no music and only the mobile which was great too. I'm so pleased with this and will recommend it to my friends!,5,1
"Tiny Love Take Along Mobile, Animal Friends","My 3 month old loves this mobile.  The music is lovely, good sound and the perfect volume.  It seemed small compared to a regular crib mobile but my baby really seems to like it just as much.",5,1
Baby Hip Hugger 'Classic' - Beige,"SUMMARY:This hip seat is great, if you can get it for a lower price.BETTER PRICES ON EBAY:I actually purchased the same item from eBay for a much lower price.  I paid about $48 on eBay, which seemed okay for my budget.  Paying $70 for a souped-up fanny pack on Amazon just seemed like way too much money for me, especially since I wasn't sure if I'd like it.  Note that the hip seat I got on eBay wasn't called Baby Nari -- it had no brand name -- but it was literally the SAME item.  I compared close-up photos, and as far as I can tell, they must have been made by the same manufacturer. If you search for ""baby hip seat"" on eBay, a number of options come up. Mine was shipped from Korea.PROS: VERY USEFUL!I've owned my hip seat for about 2 years now, and I think it is very useful.  I don't use it all the time, but when I do, I'm really glad to have it!  I originally bought it because I have twins, and when I was caring for two 20-pound 1 year olds by myself, ordinary baby carriers that put the babies on my back were impossible -- you can't switch back and forth between kids.  This hip carrier is perfect for switching back and forth between kids, or for excursions where there is a lot of up-and-down (Carry me!  No, now I want to walk!), or for quick trips where you don't want the hassle of a stroller or a large baby carrier (like walking from the parking lot to the doctor's office).Two additional situations when it's AWESOME to have a hip seat:(1) Going to the zoo!  The kids are too short to see most of the exhibits at the zoo, so we had to pick them up all the time.  Glad I brought my hip carrier! The day after our trip to the zoo, my back was fine but my husband's was sore.(2) Soothing a crying kid in your arms!  One of my kids suffered from really bad night terrors, and on many nights he would spend about 20-60 minutes in my arms wailing.  Sometimes in the middle of the night I'd walk around with him in the back yard for a while to help him catch his breath and relax.  Without the hip carrier, my arms and back would have been hurting in the morning!CONS:(1) This hip seat isn't really meant for long walks.  It is best for short excursions.  I think my limit for walking with a 25-pound toddler is about 15 minutes before I need to put him down or switch sides.(2) You have to use one arm to hold onto the kid, so it isn't a hands-free option.(3) It looks kind of dorky, but oh well!",4,1
"Ikko Bassinet Pad- Small, White",Bought this to replace a wrinkled matress for an Eddie Bauer bassinet I bought second hand. Fits perfectly and I feel better knowing that what I couldn't throw in the wash I was able to replaced.,5,1
"Trend Lab Blanket with Embroidery, Chibi Velour",This blanket was super soft and big enough to wrap baby in.  Would recommend for anyone looking for the perfect baby gift.,5,1
"dexbaby Safe Sleeper Convertible Crib Bed Rail, White",My 2yo twins suddenly started climbing out of their cribs and forced us to convert their cribs to toddler beds. They sleep too wild to stay in the beds though. These rails are the perfect size and were very easy to put on the beds. It took less than 30 minutes to do both.,5,1
"C.R. Gibson First Year Calendar, Classic Pooh",This classic pooh calendar is adorable. It includes convenient stickers & makes for a perfect baby gift. Very easy for the busy mom to mark baby's milestones.,5,1
"Tilty Slow Flow Cup Lids, 2 Pack","These lids work perfectly for the yogurt smoothies I make for my daughter. She loves yogurt, but makes a mess eating it. With these, there is none of the mess. I just mix her yogurt with some milk & it's good to go! The Tilty cup itself was hard for her to hold until she was about 10 months old, as it's kind of wide for little hands. We love the Tilty!",5,1
"Baby Blinds Breastfeeding Cover (Regular, Taylor)","I have the Olivia cover, which I used with my first baby and now I'm using it with my second. It is such a great product for such a great price!!! The fabric is perfect...light-weight enough to keep you and baby from over-heating. I definitely wouldn't want the fabric to be any thicker! I also just love the pattern--very stylish. In fact, I think all of the patterns are super-cute! I highly recommend this product to ALL breastfeeding moms!!! You can tell this was created by an experienced mother!!!",5,1
"Similac infant nipples &amp; rings, Standard Flow, Ready To Use, Case of 25","I purchased these for the Similac ready to feed bottles and the work perfectly as they should. In case other parents are curious, they work perfectly on Medela bottles as well :)",5,1
Bambu Baby Bowl,"Super cute and perfect sized for the little one, now if I could just get him not to throw it on the floor!",5,1
"Maya Wrap Lightly Padded Baby Ring Sling-New Colors for 2010 (Medium, Pink Fusion)",Bought this when my son was a few weeks old and we both loved it. It enabled me to take care of my 2 year old while he was safely snuggled in the sling. Also i could secretly breastfeed when out and no one could see or know. Now he is 5 months and it is perfect for when we are out and he can face forward,5,1
"Baby Starters Plush Snuggle Buddy, Blue Monkey",Very soft and squishy.. just perfect for a bedtime snuggle buddy.  My 1 year old great grand daughter loves it.,5,1
Britax B-Ready Stroller and 2nd Seat - Green,"I have owned 14 strollers with my four kids searching for the perfect one that fit our needs, was durable, and adjusted for different age gaps and children using it. This stroller is simply perfection. I have been using it for a few months now and couldn't be happier. With the car seat attachment or the regular seat, both my baby and toddler (as well as occasionally my preschooler) have enjoyed this stroller. Has a great baggage compartment on the bottom, is easy to maneuver, and has made this busy mom very happy. Worth every penny.",5,1
Gocrib Portable Baby Travel Crib and Play Yard,"We got this as a gift when our daughter was born 12 months ago.  At first we were not sure because it was unlike others our friends had or that we had researched.Let me tell you, it is great.  Blow it up in less than 60 seconds with the included pump.  Take it down in about the same time, maybe a couple minutes.  All fits into a backpack bag.  We take it everywhere and have used it as a ""crib"" when visiting friends or family.*A note, get the Cotton Fitted Sheet and the Plush Quilted Sheet accessories from Guava Family.  They fit perfectly and the Plush is very soft and comfortable.  The regular cotton is probably better if it is really warm as it is thinner and a bit cooler to lay on.Would definitely get it again!",5,1
Regalo 192-Inch Super Wide Gate and Play Yard,"I wish I had bought this years ago! It is spanned across our open concept home to keep my kids out of the kitchen/dining area. It is not wobbling like I thought it might, very sturdy and is working PERFECTLY! I now have a little bit of sanity back and am able to keep my home a lot safer for my young kids. I have also used it to hold my German Shorthair Pointer puppies. Love that the kids and dogs can't climb over it (so far!).",5,1
Regalo 192-Inch Super Wide Gate and Play Yard,"Perfect for a wood burning stove but I don't think the latch would hold up to all day daily use, its kinda flimsy. I just step over the gate when I use it.",4,1
Regalo 192-Inch Super Wide Gate and Play Yard,"This product came already put together, and it was very easy to get setup. I was a little worried about it being sturdy enough because I was using it for a play yard for my 8 month old. Well it definitely exceeded my expectations , and the white powder coated metal very easy on the eyes and didn't clash with my decor. My baby is at the stage where he is pulling himself up on everything, and this product is plenty sturdy so that he does not knock it over , and it is the perfect height as well. I am so glad I ordered it.",5,1
"Regalo Right Height Booster Seat, Watermelon",The chair is perfect for our 3-year old. It gives her the extra height to sit at the dining room table. The main thing to plan for is that the chair is very wide. It hangs over a little on one side when strapped to the chair. If you have small chairs this may not work for you.,4,1
"Regalo Extra Tall Widespan Gate, White",This is a perfect gate when having a new born baby and two dogs! I never have to walk over or keep moving the gate every time I wish to go into thee other room which is great. The gate is metal so the dogs wont chew on it which is a huge plus!,4,1
"Regalo Extra Tall Widespan Gate, White","The height is perfect. The width... not so much. The doorway is too narrow to use both extensions on the gate, but too wide to only use one. Otherwise the size is great.I use the gate to keep my cats out of the kitchen and dining room, but the gaps between the bars are just wide enough that one of the cats can squeeze through. I saw a few other reviews mentioning similar, so I was almost expecting this to happen. If you're thinking of this gate to use with a cat or cats, I suggest you prepare for a similar experience. I'm going to weave strips of fabric through the bars and block the open areas. Hopefully that will be enough to keep my feline Houdini from escaping all the time.With those exceptions, the gate is perfect. It seems to be a lightweight but sturdy gate; it fits my home much better than the old plastic sliding gate I used to have. I'm short and was sick and tired of stepping over it all the time and knocking it loose because I'm not tall enough to clear it easily. I love that this gate has a door in it and that each corner cab be adjusted individually. It fits much better.So all in all, not completely perfect for my home, but the most perfect gate I've found so far.",4,1
"Regalo Extra Tall Top of Stair Gate, White",We bought this gate for the bottom of our stairs. Its a perfect fit. I wish it opened wider for walk thru. Also wish it came in black. I'm thinking about spray painting it soon.,4,1
"Bright Starts Walk-A-Bout Walker, Cute Frog","I got this walker for a new grandson of a friend mine. My friend was somewhat concerned that at 6 months the little guy wasn't showing any desire to walk on his own. His grandson and family live about 100 miles away, so it wouldn't be practical for him to give daily walking lessons.The obvious alternative - Get A Walker. We found this item on Amazon & it seemed like the perfect solution. I ordered it for him, with it to be delivered directly to his daughter's home. This order becomes another classic example of why Amazon is #1 with me.The walker arrived in less than 24 hours, without even requesting overnight delivery. By all accounts from the recipient it deserves 5 stars+. The little lad, who previously had been leading a rather sedentiary life has found new mobility. According to the mom, as soon as she un-packed the walker her son was tearing up the house in it. Again, according to the mother - ""He loves it"" & it seems very sturdy and durable. The mom, &  at some point in  the future, the little guy will no doubt be loyal Amazon customers",5,1
"Bright Starts Walk-A-Bout Walker, Cute Frog","Perfect for our needs, little wheels glide easily over our wood floors. They have a little bit of trouble on the carpet but most of our house is tile or wood. Easy to assemble, very feminine and the toys keep her occupied when she isn't buzzing around the house. My only complaint is that I found it for 34.99 at Ross the day after it arrived, but $5 isnt worth a return for something already assembled and my little loves it.",5,1
Baby Trend Expedition ELX Travel System Stroller - Everglade,Ok so let me start by saying I have last years model that came without the mp3 speakers. I also bought this item from Babies R Us but I wanted to actually give viewers a review on the product itself and not just complain about the price.I am currently training for a marathon. I also just had my baby 3 months ago. When she was 3 days old we took her to the local parade and this stroller was perfect. Our next outing was at 5 days old and we went for a mile walk. She did not shake around at all. It is very sturdy. We have taken it on many trips and it is very lightwieght so I have no problem loading it in my SUV.I am currently taking this out for 5 miles at a time and my baby just loves it and sleeps the entire time. I love the swivel wheel for when we go shopping.I did not need any bells and whistles in a stroller. I wanted something that was easy for me to load and comfortable for my baby and this stroller is.,5,1
Baby Trend Expedition ELX Travel System Stroller - Everglade,"If you walk everywhere like I do or jog occasionally, this stroller is perfect. However, if you're a hardcore runner or don't have lots of smooth surfaces around you, I wouldn't recommend it.We've had this stroller for about a month and so far I really like it. We bought it because we live near a park with tons of trails (dirt and paved) for runners and walkers. I use it 4-5 x / week and I am so glad I bought it. I wish I would've gotten it sooner. Our daughter is 8 months.I would say that there are mostly pros, but several cons that some might want to take into consideration before buying.Pros1. Comfortable for my daughter. She sleeps in it all the time. When she's in the carseat, the two covers work perfectly to block out sun and wind.2. I can take it anywhere. Street, mall, stores, cafe, trails. The front wheel locks and unlocks making it easy to switch from jogging outside to walking around in a mall.3. It takes me 2 seconds to fold it and put into my car trunk. And the carseat snaps in and out of both the stroller and the base in the car very quickly.4. The storage basket underneath is huge! I love it. I'ved filled it with two bags of groceries, jackets, toys etc. and it held everything no problem.5. Handle is comfortable and adjusts for different heights. I'm 5'2"" and my husband is 5'11"" and we can easily switch the height for either one of us.6. We liked the fact that it's a jogger with the all-terrain wheels, but that it also had the carseat attachment, so that our baby could see us and vice versa.Cons1. If you're outside and the front wheel is unlocked, and you walk too fast, the whole stroller shakes. It's scary. (It's perfect for when you're inside a store) So, I keep the front wheel locked most of the time when I'm outside.2. It's heavy (with the carseat attachment). Because I keep the front wheel locked most of the time, when I want to turn a corner or get on or off sidewalks, I have to tilt the whole stroller back to lift the front wheel up and it takes some effort. Granted, I'm short, so maybe I don't have the leverage for it, but even my husband felt like it was heavier than it should be. This will probably be easier once we take the carseat attachment off and my daughter rides facing forward.3. The cupholders are too small for my standard metal water bottle. We just removed ours entirely and replaced it with a different holder, the Sunshine Kids buggySunshine Kids Stroller Accessory Buggy Buddywhich works perfectly. The only problem now is that I can't use the MP3 player since it was attached to the cupholders.Overall I would recommend this stroller! Hope this helps.",4,1
"Baby Jogger 2011 City Mini Single Stroller, Black/Black","I love this stroller! It is so easy to open and fold. It folds into nothing, kind of like a beach chair when folded down.  I was so sick of my Bugaboo stroller taking up so much room in my truck and wanted something that was sturdier and more substantial than my Maclaren. This is just the perfect stroller for cruising around town easily!",5,1
